course,subject,exam,question,extract,optionA,optionB,optionC,optionD,optionE,optionF,optionG,correct_answer,Rationale,study_tip
HESI A2,Reading Comprehension,Reading Comprehension Practice Test HESI A2,What is the meaning of the word diligent as used in the last paragraph about Sickle-Cell Anemia?,"Sickle-Cell Anemia: 
Healthy red blood cells are shaped like a disc. Each cell contains the protein hemoglobin, which carries oxygen throughout the body. In some people, a crescent-shaped cell forms instead of the normal disc-shaped cell. The crescent-shaped cells contain abnormal hemoglobin. These sickle-shaped cells are fragile and are unable to carry oxygen properly throughout the body.
Sickle-cell anemia is an inherited disease that affects about 72,000 people in the United States. It is more common among people of South American or African descent. The genes for sickle-cell anemia are inherited from both parents. When both parents carry a gene for the trait for sickle-cell, there is a one in four chance that they will pass the disease on to their children.
Symptoms of sickle-cell anemia can include sudden occurrences of extreme abdominal and back pain, bone pain, fever, fatigue, and a rapid heart rate. One patient compared the pain in his back to a jackhammer and said the pain could take over his entire body. Another patient, an eight-year-old girl, described fevers and the feeling of someone squeezing her arms and legs. Cycles of symptoms are often unpredictable and can occur infrequently or almost constantly. Some people who are affected report weekly occurrences of persistent pain, while others report occurrences once a month. Some report that relief comes only by using powerful painkillers. For others, relief comes with bed rest and a hot-water bottle. Most agree that while the challenges of managing sickle-cell anemia are great, with diligent care, it can be managed.",Dispersed.,Incensed.,Painstaking.,Demanding.,,,,C,"In the context of sickle-cell anemia, diligent means painstaking, indicating the careful and thorough approach required to manage the disease. The passage highlights the challenges of managing the symptoms of sickle-cell anemia and the need for meticulous and conscientious care. Choices A, B, and D are incorrect. 'Dispersed' and 'Incensed' do not align with the meaning of diligent in this context. 'Demanding' does not capture the essence of the careful and thorough care needed to manage the disease.",
HESI A2,Reading Comprehension,Reading Comprehension Practice Test HESI A2,What is implied by this paragraph?,"FOOD:
  Food and drink are necessary and desirable, but their abuse can cause serious physical and metal problem. Many physicians believe that overeating is one of the country's main health problems, since it places a great strain on the heart, can lead to diabetes, and often shortens the individual's life span. To fill an emotional void, people often turn to food when they are bored or lonely.
  Another area of concern is alcohol consumption. The results of alcohol abuse are widely publicized. The social drinker who becomes alcoholic, the drunken driver's contribution to highway death, spousal and child abuse, are all concomitant problems associated with alcohol abuse.
",Overeating and alcohol abuse can lead to serious health issues.,We should implement stricter laws to prevent alcohol abuse.,Emotional eating is a major health concern.,Consuming food and drinks in moderation is crucial.,,,,A,"The paragraph implies that overeating and alcohol abuse can lead to serious physical and mental health problems. It highlights the strain on the heart, risk of diabetes, and shortened lifespan due to overeating. It also mentions the negative consequences of alcohol abuse, such as alcoholism, drunk driving leading to accidents, and spousal/child abuse. While emotional eating is mentioned, the main focus is on the health risks of overeating and alcohol abuse. Therefore, choice A is the correct answer as it captures the essence of the paragraph's message.",
HESI A2,Reading Comprehension,Reading Comprehension Practice Test HESI A2,All of the following are mentioned in the passage as potential risks from inadequate sleep EXCEPT ___________.,"THE CDC: 
The Centers for Disease Control and Prevention (CDC) is always busy monitoring health issues and sending out regular warnings to make sure people know of any impending threats. One of the most recent warnings, however, caught Americans by surprise. The CDC announced that one of today's most under-recognized public health problems is sleep loss. It is estimated that between 50 and 70 million Americans suffer from this problem. Adequate sleep is essential to good mental and physical health. If you do not get enough sleep on a regular basis, you run an increased risk of obesity, diabetes, high blood pressure, stroke, cardiovascular disease, depression, cigarette smoking, and excessive drinking. Those are not minor health issues!
To find out how many Americans are not getting enough sleep, the CDC surveyed almost 20,000 adults in four states. Ten percent of the people studied reported not getting enough sleep every single day of the previous month, and 38 percent reported not getting enough in seven or more days in the previous month. How much sleep is enough sleep? According to the National Sleep Foundation, adults need 7 to 9 hours each night, whereas children under 12 need 9 to 11 hours and teenagers need between 8�� and 9�� hours.
Unfortunately, instead of sleeping, many people stay up late at night to surf the Internet or watch television. Along with the health risks that chronic sleep loss can bring, experts also believe it is responsible for thousands of people who die on the road each year from accidents caused by sleepy drivers. There is no doubt that spending less time with eyes closed can make your days longer, your health worse, and your driving riskier.",Cancer,Obesity,Diabetes,Depression,,,,A,"In this context, the correct answer is A) Cancer. The passage likely discusses the potential risks associated with inadequate sleep, and cancer is not explicitly mentioned as one of these risks. It is important to understand that inadequate sleep can lead to various health issues, including obesity, diabetes, and depression, which are commonly linked to sleep deprivation. 

Obesity is a known consequence of inadequate sleep due to disruptions in hormones that regulate appetite, leading to increased food consumption. Diabetes is also associated with poor sleep as it can affect glucose metabolism and insulin sensitivity. Furthermore, inadequate sleep is a known risk factor for depression, as it can impact mood regulation and cognitive function.

Educationally, this question highlights the importance of recognizing the impact of sleep on overall health and well-being. It reinforces the need for individuals to prioritize healthy sleep habits to reduce the risk of various health problems. Understanding these connections can empower individuals to make informed decisions about their lifestyle choices and prioritize adequate sleep for better health outcomes.",
HESI A2,Reading Comprehension,Reading Comprehension Practice Test HESI A2,Which of the following statements is an opinion?,"SLEEP: 
Most people get a little grumpy when they do not get enough sleep, but for children, the issue may extend beyond mere irritability. Lack of sleep can affect their weight and overall behavior. A study conducted in New Zealand at the University of Auckland and published in the medical journal Sleep followed almost 600 children from infancy through seven years of age. Researchers observed the children������s sleep patterns and found that they generally slept less on weekends than during the week, and even less during the summer months.
According to the findings, children who slept the least were at a greater risk for being overweight and experiencing behavioral problems. Those who regularly slept less than nine hours a night were three times more likely to be obese and to show signs of attention deficit disorder (ADD) and attention deficit hyperactivity disorder (ADHD) compared to those who slept more. These results were based on questionnaires completed by the children������s parents and teachers.
The connection between sleep and weight is still not fully understood, but experts suspect that chronic sleep deprivation may alter hormones involved in appetite control and metabolism. This is a connection that needs further exploration to be fully understood.
Experts recommend that preschoolers get 11 to 13 hours of sleep each night, while school-age children should get between 10 and 11 hours per night. However, many children average only 8 hours of sleep. The study concluded that adjusting sleep duration is a manageable risk factor that can help prevent future health problems for today������s young people.",The connection between sleep and weight should be explored.,Many young children average only eight hours of sleep a night.,People who sleep less are more likely to be obese.,Researchers in New Zealand studied almost 600 children.,,,,A,"The statement that the connection between sleep and weight should be explored reflects a personal viewpoint rather than an objective fact. It indicates a belief that further research is warranted to understand this relationship better, making it an opinion and distinguishing it from the other factual statements presented in the passage.",
HESI A2,Reading Comprehension,Reading Comprehension Practice Test HESI A2,What is the meaning of the word duration as used in the last paragraph?,"SLEEP: 
Most people get a little grumpy when they do not get enough sleep, but for children, the issue may extend beyond mere irritability. Lack of sleep can affect their weight and overall behavior. A study conducted in New Zealand at the University of Auckland and published in the medical journal Sleep followed almost 600 children from infancy through seven years of age. Researchers observed the children������s sleep patterns and found that they generally slept less on weekends than during the week, and even less during the summer months.
According to the findings, children who slept the least were at a greater risk for being overweight and experiencing behavioral problems. Those who regularly slept less than nine hours a night were three times more likely to be obese and to show signs of attention deficit disorder (ADD) and attention deficit hyperactivity disorder (ADHD) compared to those who slept more. These results were based on questionnaires completed by the children������s parents and teachers.
The connection between sleep and weight is still not fully understood, but experts suspect that chronic sleep deprivation may alter hormones involved in appetite control and metabolism. This is a connection that needs further exploration to be fully understood.
Experts recommend that preschoolers get 11 to 13 hours of sleep each night, while school-age children should get between 10 and 11 hours per night. However, many children average only 8 hours of sleep. The study concluded that adjusting sleep duration is a manageable risk factor that can help prevent future health problems for today������s young people.",Basis,Extent,Cure,Solidity,,,,B,"In pharmacology, understanding the meaning of terms is crucial for effective communication and decision-making. In this context, the word ""duration"" refers to the length of time that something lasts or continues. The correct answer is B) Extent because duration is about the extent or length of time a particular effect, treatment, or condition persists.

Option A) Basis is incorrect because basis refers to a foundation or starting point, not the length of time something lasts. Option C) Cure is incorrect as duration does not relate to the process of healing or treating a condition but rather to the time aspect of an event or treatment. Option D) Solidity is incorrect as it refers to the state of being firm or stable, not the length of time.

Educationally, understanding terminology like ""duration"" is essential for healthcare professionals when discussing medication effects, treatment plans, and patient outcomes. By grasping these concepts, students can effectively communicate with colleagues and provide optimal care to patients based on the timing and duration of treatments.",
HESI A2,Reading Comprehension,Reading Comprehension Practice Test HESI A2,Which statement would not be inferred by the reader in the passage about Hypertension?,"HYPERTENSION: 
The term hypertension is used to describe the condition of chronically high blood pressure. People who are obese, experience a lot of stress, smoke tobacco products, have a diet with too much salt in it, or have diabetes are often at a higher risk for hypertension. As well, African Americans are more likely to have hypertension than other population groups.
Hypertension often develops over many years. Older people are most often diagnosed with hypertension. One reason for this is that blood vessels lose elasticity and stiffen as a person ages. This creates more resistance to the blood flowing through the body and elevates blood pressure.
Symptoms of hypertension can include blurred vision, headaches, a buzzing in the ears, fatigue, an irregular heartbeat, and nosebleeds. Hypertension that goes untreated over a period of time can lead to serious complications such as kidney disease, heart disease, loss of vision, heart attack, brain damage, and even early death.
Fortunately, treating hypertension reduces blood pressure and can lower the risk of complications. For many people, losing weight can result in a significant decrease in blood pressure. For others, physicians may prescribe one or more medications to help bring blood pressure down into a safe range.
One thing is certain: physicians believe that people over the age of 20 should monitor their blood pressure by having it checked at least once a year. Those with a history of hypertension in the immediate family should have it checked more frequently.",Maintaining a healthy weight may help to prevent hypertension.,There is presently no reliable treatment for hypertension.,Your ethnicity may contribute to your risk for hypertension.,A 60-year-old is more likely to have hypertension than a teenager is.,,,,B,"The correct answer is B. The passage clearly states that there are treatments for hypertension, so the statement that there is presently no reliable treatment for hypertension cannot be inferred from the text. Choice A can be inferred from paragraph 3 where it mentions losing weight to decrease blood pressure. Choice C can be inferred from paragraph 1 where it states that African Americans are more likely to have hypertension. Choice D can be inferred from paragraph 2 where it explains that older people are most often diagnosed with hypertension due to changes in blood vessels as they age.",
HESI A2,Reading Comprehension,Reading Comprehension Practice Test HESI A2,What is implied about Benjamin Franklin in the passage on Daylight Savings Time?,"DAY LIGHT SAVINGS TIME:
   It is a well-known fact that it takes the Earth approximately 365 days to move around the sun. At the same time, the Earth revolves or spins around itself over the course of 24 hours, which explains why there is day and night. One half of the Earth is always facing the Sun and the other half is facing away from it. As a result, there are different time zones dividing the globe. Moving suddenly from one time zone into the other, as when flying for example from Asia to North America, causes jetlag. People feel tired, they wake up suddenly during the night and cannot go back to sleep. It takes time to get used to a new time zone.
 Another thing to consider is the slight tilting of the Earth towards the sun. The Earth does not stand straight but leans a little to one side. Therefore, when it revolves around the Sun, the middle part of the Earth is always closer to the Sun and gets more heat. This part is called the equator, and above it lathes tropics. Countries at the tropics get the same amount of daylight all the time. The sun always rises at 6 am and sets at 6 pm. In contrast, the tips of the Earth or the Poles get hardly any light at all because they are so far away from the sun.
 There are two main seasons at the Poles. There are 6 months of summer, when the sun is always shining, even at night, and there are 6 months of winter, when there is constant darkness. 
  In between the tropics and the Poles lies the temperate zone, where there are 4 seasons. The sun rises and sets at different times throughout the year. In the spring and summer, it gets light earlier; in the fall and winter it gets dark earlier. People who live in temperate zones take advantage of that fact to get more daylight. At the beginning of spring, countries in Europe and North America re-adjust their clocks. They change the time on their clocks and watches by moving them an hour ahead. As a result, the sun does not set around 7 or 8 pm as usual, but an hour later. This measure is called Daylight Savings Time (DST) and lasts until the beginning of fall, when people move their clocks back one hour to Standard or regular Time.
  It is thought that Benjamin Franklin first suggested the introduction of Daylight Savings Time in the 18th century. But, the first serious proposal came in 1907 from William Willet. Yet his idea was shelved by the British government, who refused it because they thought it was unnecessary. Daylight Savings Time was first put into practice by the German government in 1916 in order to save energy during the First World War. Shortly after, the United Kingdom followed suit, with the United States doing the same in 1918. 
  The law was very unpopular since people had to wake up earlier and many experienced a feeling like jetlag. But the 1970s energy crisis forced the US to make Daylight Savings Time the law. Studies have shown that the introduction of Daylight Savings Time in the spring saved the US 10,000 barrels of oil per day between 1974-1975. It also prevented 2,000 traffic injuries and 50 traffic-related deaths, saving the country $28 million. 
  Currently, Americans switch to Daylight Savings Time on the first Sunday in April and move back to Standard Time on the last Sunday in October. But as of 2007, the time re-adjustment happened even earlier, in March and November.",Benjamin Franklin opposed the idea of Daylight Savings Time.,Benjamin Franklin was the first to implement Daylight Savings Time.,Benjamin Franklin proposed the idea of Daylight Savings Time.,Benjamin Franklin had no role in Daylight Savings Time.,,,,C,"The correct answer is C. The passage states that Benjamin Franklin first suggested the introduction of Daylight Savings Time in the 18th century. However, the first serious proposal came in 1907 from William Willet. Franklin's idea was not implemented during his lifetime, but he did propose the concept. Therefore, choices A, B, and D are incorrect. Choice A is incorrect because Franklin did not oppose the idea. Choice B is incorrect because he was not the first to implement it. Choice D is incorrect because he did have a role in proposing the idea.",
HESI A2,Reading Comprehension,Reading Comprehension Practice Test HESI A2,What is the meaning of the word 'sterile' as it is used in the second paragraph?,"Foodborne illnesses are contracted by eating food or drinking beverages contaminated with bacteria, parasites, or viruses. Harmful chemicals can also cause foodborne illnesses if they have contaminated food during harvesting or processing. Foodborne illnesses can cause symptoms ranging from upset stomach to diarrhea, fever, vomiting, abdominal cramps, and dehydration. Most foodborne infections are undiagnosed and unreported, though the Centers for Disease Control and Prevention estimates that every year about 76 million people in the United States become ill from pathogens in food. About 5,000 of these people die.Harmful bacteria are the most common cause of foodborne illness. Some bacteria may be present at the point of purchase. Raw foods are the most common source of foodborne illnesses because they are not sterile; examples include raw meat and poultry contaminated during slaughter. Seafood may become contaminated during harvest or processing. One in 10,000 eggs may be contaminated with Salmonella inside the shell. Produce, such as spinach, lettuce, tomatoes, sprouts, and melons, can become contaminated with Salmonella, Shigella, or Escherichia coli (E. coli). Contamination can occur during growing, harvesting, processing, storing, shipping, or final preparation. Sources of produce contamination vary, as these foods are grown in soil and can become contaminated during growth, processing, or distribution. Contamination may also occur during food preparation in a restaurant or a home kitchen. The most common form of contamination from handled foods is the calicivirus, also called the Norwalk-like virus.When food is cooked and left out for more than two hours at room temperature, bacteria can multiply quickly. Most bacteria don't produce an odor or change in color or texture, so they can be impossible to detect. Freezing food slows or stops bacteria's growth, but does not destroy the bacteria. The microbes can become reactivated when the food is thawed. Refrigeration also can slow the growth of some bacteria. Thorough cooking is required to destroy the bacteria.",free of bacteria,healthy,delicious,impotent,,,,A,"In the context provided, 'sterile' means free of bacteria. The text mentions that raw foods are not sterile and can be a common source of foodborne illnesses due to contamination with harmful bacteria. 'Healthy' (choice B) is incorrect as the term 'sterile' specifically refers to the absence of bacteria, not overall health. 'Delicious' (choice C) is irrelevant to the context of bacteria contamination. 'Impotent' (choice D) is also incorrect as it does not relate to the concept of being free from bacteria.",
HESI A2,Reading Comprehension,Reading Comprehension Practice Test HESI A2,The passage lists all of these benefits of omega-3s EXCEPT ___________.,"Omega-3 fatty acids include alpha-linolenic acid (ALA), docosahexaenoic acid (DHA), and eicosapentaenoic acid (EPA). Your body needs omega-3s; they appear in the membranes that surround every cell in your body. Some people take omega-3 supplements such as cod liver oil, but with a little dietary care, you should be able to obtain adequate omega-3s from your daily nutrition. ALA is available in plant-based oils, especially flaxseed and canola oils. Some leafy greens, wheat germ, and walnuts also contain ALA. DHA and EPA occur naturally in fatty fish such as tuna, mackerel, sardines, bluefish, and salmon. Vegetarians may obtain some DHA and EPA from algal sources.
The positive effects on health of a diet rich in omega-3s are clear, although further research is needed to know exactly how omega-3s help. They seem to reduce inflammation, lower blood pressure, and reduce the buildup of plaque in the arteries, making them critical in maintaining heart health. Researchers have found that people with a high omega-3 intake seem to have fewer colon and breast cancers. Because of the fatty acids��� effect on inflammation, some doctors find omega-3 supplements useful for asthma and arthritis patients.
Less clear are the effects on mental health, although there are health professionals who believe strongly that high levels of omega-3s can reduce depression, improve memory, and moderate symptoms of attention deficit hyperactive disorder. Until more research takes place, it is unwise to rely on omega-3s to cure mental health issues. However, ensuring that your diet contains ample amounts of these critical fatty acids is still a good idea.",Reduced blood pressure,Less risk of diabetes,Improved memory,Alleviated depression,,,,B,"In this question, the correct answer is B) Less risk of diabetes. The passage lists benefits of omega-3s such as reduced blood pressure, improved memory, and alleviated depression, but does not mention a direct correlation with the reduction of diabetes risk. 

Omega-3 fatty acids are known for their ability to reduce inflammation, improve heart health by lowering blood pressure, support cognitive function like memory, and even help in managing symptoms of depression. These benefits are well-documented in pharmacology and health literature.

Educationally, understanding the specific benefits of omega-3s is crucial for healthcare professionals as they often recommend dietary or supplemental sources of omega-3s to patients for various health reasons. Knowing the effects of omega-3s can help in making informed decisions when it comes to patient care and overall well-being.",
HESI A2,Reading Comprehension,Reading Comprehension Practice Test HESI A2,What is stated in the passage?,"GETTING A GOOD NIGHT'S SLEEP:
  Have you ever found yourself staring at the ceiling at 2:00 a.m.? Have you kicked the blankets off to the floor from burning? Many sufferers of insomnia know these situations all too well. As many as 17% of Americans find the restful break of sleep hard to achieve.
  Lack of sleep affects intellectual abilities at work or school by causing a deficit in memory, attention, and concentration, which in turn creates a feeling of irritation or depression. Chronic insomnia can result from a medical illness, a psychiatric condition, or from sleep apnea, a condition where an individual actually stops breathing during sleep.
  Sleep hygiene, developing good sleep habits, and non-pharmacological therapies such as herbs and spices are some solutions to insomnia. There is no need to live with insomnia, so contact a physician and get a good night's sleep!",Physical illness can cause insomnia.,Exercise causes insomnia.,There is no solution to insomnia.,Sleep is unnecessary for good health.,,,,A,"The correct answer is A: 'Physical illness can cause insomnia.' The passage mentions that chronic insomnia can result from a medical illness, among other conditions. This indicates a direct link between physical illness and insomnia. Choice B is incorrect as the passage does not mention exercise causing insomnia but actually suggests developing good sleep habits as a solution. Choice C is incorrect as the passage provides solutions to insomnia, such as sleep hygiene and non-pharmacological therapies. Choice D is incorrect as the passage emphasizes the importance of getting a good night's sleep for good health, implying that sleep is necessary.",
HESI A2,Reading Comprehension,Reading Comprehension Practice Test HESI A2,FRAX takes into account all of the following factors EXCEPT ___________.,"OSTEOPOROSIS: 
Almost everyone knows, thanks to everything from newspaper articles to endless television commercials, that bone density is a major health concern for women. Osteoporosis has become a familiar term, and more and more women are booking bone density tests to make sure all is well underneath the skin. In all the hype, however, there are certain people who are being overlooked: men. It appears that older men need routine checks for bone thinning as well.
A new computerized tool sponsored by the World Health Organization is being used to identify the people most at risk for experiencing a broken bone. One of its findings is that men older than 70 years of age should have a bone mineral density x-ray test on a regular basis. This tool, called FRAX, calculates the risk of a person experiencing a hip, wrist, shoulder, or spine fracture within the next decade. Those tested were age 40 or older and either had osteoporosis or low bone mass.
FRAX takes many different elements into consideration when figuring a person's risk level. It factors in diet, exercise, and exposure to sunlight, for example. It also looks at where people live, what genetic factors might be involved, as well as lifestyle factors such as smoking, heavy alcohol consumption, and the use of steroids. The National Osteoporosis Foundation has used the FRAX predictions to create updated guidelines. Their new recommendations not only include bone density tests for men but also a stronger emphasis on the importance of weight-bearing and muscle-strengthening exercises and an increased amount of vitamin D supplementation.






",Lifestyle choices,Exposure to toxins,Genetic heritage,Exposure to sunlight,,,,B,"FRAX, a tool used to assess fracture risk, considers various factors like lifestyle choices, genetic heritage, and exposure to sunlight. However, exposure to toxins is not mentioned in the provided extract as a factor considered by FRAX. Therefore, the correct answer is B. Exposure to toxins is unrelated to fracture risk assessment as per the information provided. Lifestyle choices, genetic heritage, and exposure to sunlight are all factors that FRAX takes into consideration to determine the risk of experiencing a fracture within the next decade.",
HESI A2,Reading Comprehension,Reading Comprehension Practice Test HESI A2,"In the passage, a trick is described as?","GAME OF BRIDGE:
  The ebb and flow of laughter and silence fills the room as four old friends gather to engage in a round of Bridge playing. For the beginner, Bridge can be complicated, but with time, effort, and a good teacher, even the novice can become proficient.
  Composed of two main parts, bidding and playing, Bridge requires the player's undivided attention. The dealer deals the entire deck of playing cards evenly between the for players, with each person receiving thirteen cards. In the bidding portion of the game, the four suits of cards in the deck are ranked highest to lowest as follows: spades, hearts, diamonds, and finally clubs. However, during play all the suits of cards are considered equals, and they go from highest to lowest from the ace being high to the two card being low. 
The highest number of tricks wins. A trick is one card played by each player for a total of four. After the lead player lays down his/her card, the other players follow suit, if possible. The highest card within the four ""same suit"" cards played wins the trick and picks up all four cards. 
  If a player cannot follow suit, he/she plays any card, but to make the game more interesting and challenging, one suit is named a trump suit which means that if a player plays a card from the trump suit, it always wins the trick. If two cards from the trump suit are played, the highest card within the trump suit wins the trick. obviously the team with the most tricks wins the hand.
",A special look given to your partner across the table,A book that gives strategies on how to win at Bridge,A specific card the dealer gives to the person to her right,"A round in which each player plays a card, and the highest card wins",,,,C,"In the passage, a trick is described as a specific card played by each player, forming a collection of four cards. This is a fundamental concept in the game of Bridge, where players take turns playing cards to create a trick. The trick is won by the player with the highest card of the lead suit or the trump suit if applicable. Choices A, B, and D are incorrect because they do not align with the definition of a trick as provided in the passage.",
HESI A2,Reading Comprehension,Reading Comprehension Practice Test HESI A2,What is the best definition of 'efficient' as used in the third paragraph?,"EATING:
  Consumption of food is a universal necessity. Different cultures have developed different methods to accomplish the task. It is interesting to discover these differences and learn new ways to do things.
  European cultures developed cutlery (knives, forks, and spoons) to enable people to efficiently eat their food. Correct use of this tools changes with the times- what was polite in 1800 may not be considered proper manners today.
  China developed the chopstick as an efficient tool for eating. Mastery of the use of chopsticks can be difficult for the person not raised in the culture. The attempts of a novice to use chopsticks can be very amusing to the watcher, but frustrating for the hungry diner.
  Space travel has created new challenges for consuming food. Squeeze bottles and other unique packaging have enabled space travelers to get their needed nutrition. Chopsticks and forks do not work well in space.",Slow but steady.,Productive without waste.,Wasteful and careless.,Quick but sloppy.,,,,B,"The correct definition of 'efficient' in the third paragraph is 'Productive without waste.' In the extract provided, it discusses how different cultures developed tools like cutlery and chopsticks to efficiently eat food. Efficiency here refers to getting something done with the least amount of waste. Choices A, C, and D are incorrect because they do not accurately capture the concept of efficiency discussed in the passage.",
HESI A2,Reading Comprehension,HESI A2 Reading Comprehension Practice Test,The passage mentions all of the following claims for the health benefits of super foods EXCEPT ___________.,"SUPER FOODS: 
Super foods are whole, unprocessed foods such as blueberries, walnuts, beans, oats, and broccoli. Spinach, yogurt, and pomegranates are also considered super foods. They are classified as such because they contain high levels of essential nutrients, are low in calories, and can often help prevent���and even reverse���some of the common effects of aging including cardiovascular disease, type 2 diabetes, high blood pressure, and certain types of cancer. Super foods help lower cholesterol levels in the blood and, some researchers believe, even improve a person���s mood.
High on the list of super foods are blueberries, fresh or frozen, which are loaded with vitamin C, antioxidants, and potassium. Blueberries are also an anti-inflammatory, which many researchers and nutritionists believe is beneficial. Lentils are a super food that helps prevent a spike in insulin levels that can increase body fat. Lentils are high in both fiber and protein, each of which contributes to stabilizing blood sugar levels and reducing excess fat, especially in the stomach area. Walnuts are a plant-based source of essential unsaturated omega-3 fatty acids, which can improve cholesterol and lower the risk of heart disease by as much as 50 percent.
All oats are healthful. Oats, even instant oatmeal, are digested slowly while providing up to five grams of fiber per serving. As physicians and nutritionists continue to study super foods and their effects, consumers continue to educate themselves about the variety of benefits. In an era when consumers question the origin and nutritional value of much of the food on store shelves, super foods are some of the most healthful and natural whole foods available.",lowering cholesterol,stabilizing insulin levels,building muscle mass,reducing blood pressure,,,,C,"In this question, the correct answer is C) building muscle mass. The passage discusses the health benefits of superfoods, such as lowering cholesterol, stabilizing insulin levels, and reducing blood pressure. However, building muscle mass is not typically a claim associated with superfoods. Superfoods are known for their high nutritional content and health-promoting properties, but they are not specifically linked to muscle building.

Lowering cholesterol, stabilizing insulin levels, and reducing blood pressure are commonly attributed health benefits of superfoods due to their rich nutrient profiles containing antioxidants, vitamins, minerals, and other bioactive compounds that support cardiovascular health and overall well-being. Understanding the specific health benefits of superfoods is important for individuals looking to improve their diet and overall health outcomes. By differentiating between claims supported by evidence and those that are not, individuals can make informed choices about incorporating superfoods into their diet for optimal health benefits.",
HESI A2,Reading Comprehension,HESI A2 Reading Comprehension Practice Test,"As used in the last sentence of this paragraph, the term 'concomitant' means?","FOOD:
  Food and drink are necessary and desirable, but their abuse can cause serious physical and metal problem. Many physicians believe that overeating is one of the country's main health problems, since it places a great strain on the heart, can lead to diabetes, and often shortens the individual's life span. To fill an emotional void, people often turn to food when they are bored or lonely.
  Another area of concern is alcohol consumption. The results of alcohol abuse are widely publicized. The social drinker who becomes alcoholic, the drunken driver's contribution to highway death, spousal and child abuse, are all concomitant problems associated with alcohol abuse.
",Accompanying,Quiet,Frustrated,Prefer low-pitched tones,,,,A,"In the provided extract, the term 'concomitant' is used to describe problems associated with alcohol abuse, such as the individual becoming alcoholic, contribution to highway deaths by drunken drivers, and spousal and child abuse. Therefore, in this context, 'concomitant' means accompanying, or going along with something else. The other choices of 'Quiet,' 'Frustrated,' and 'Prefer low-pitched tones' do not align with the meaning of 'concomitant' as used in the paragraph.",
HESI A2,Reading Comprehension,HESI A2 Reading Comprehension Practice Test,What does the word 'composed' mean in the passage on the Water Cycle?,"WATER CYCLE:
  Water is needed to sustain practically all life functions on planet Earth. A single drop of this compound is composed of an oxygen atom that shares its electrons with each of the two hydrogen atoms.
  The cycle starts when precipitation, such as rain, snow, sleet, or hail, descends from the sky onto the ground. Water that is not absorbed immediately from the precipitation is known as runoff. The runoff flows across the land and collects in groundwater reservoirs, rivers, streams, and oceans.
  Evaporation takes place when liquid water changes into water vapor, which is a gas. Water vapor returns to the air from surface water and plants. Ultimately, condensation happens when this water vapor cools and changes back into droplets of liquid. In fact, the puffy, cotton clouds that we observe are formed by condensation. When the clouds become heavily laden with liquid droplets, precipitation ensues.",To consist of.,To create.,To separate.,To destroy.,,,,A,"In the context of the Water Cycle, 'composed' means 'to consist of' parts. For instance, water is composed of hydrogen and oxygen atoms. Therefore, the correct meaning of 'composed' in this context is to consist of various components. Choice B, 'To create,' is incorrect as 'composed' refers to the makeup of something rather than the act of making or creating. Choices C and D, 'To separate' and 'To destroy,' are also incorrect as they do not align with the meaning of 'composed' in the passage.",
