course,subject,exam,question,extract,optionA,optionB,optionC,optionD,optionE,optionF,optionG,correct_answer,Rationale,study_tip
NLN NEX,NLN NEX Math,NLN NEX Math Practice Test,"This question refers to the graph below, which shows admissions to a hospital during a given week. What was the average number of admissions over Friday, Saturday, and Sunday?",,36,37,40,43,,,,C,"<h2>The average number of admissions over Friday, Saturday, and Sunday was 40.</h2>
To find the average, you add up the total number of admissions for those three days and then divide by the number of days. 

<b>A) 36</b>
This choice might have been calculated by incorrectly averaging the number of admissions over the entire week, or by misreading the graph. The correct average for Friday, Saturday, and Sunday is higher than this.

<b>B) 37</b>
This choice might be the result of a minor calculation error when adding up the total admissions for the three days and dividing by three. It is close to the correct answer but not quite accurate.

<b>C) 40</b>
This is the correct answer. The total number of admissions for Friday, Saturday, and Sunday, divided by three, equals 40. 

<b>D) 43</b>
This choice might have been reached by miscalculating the total number of admissions for the three days or by dividing by a smaller number than the correct divisor of three. 

<b>Conclusion</b>
The average number of admissions to the hospital over Friday, Saturday, and Sunday was 40. The other choices represent calculations that do not accurately reflect the average admissions for these three days based on the data provided in the graph. Understanding how to correctly calculate averages from graphical data is essential for accurate data interpretation.",nexmathq7.png
NLN NEX,NLN NEX Math,NLN NEX Math Quizlet,"Given that area = length x width, find the area of the shaded portion only on the following figure:",,54 m^2,90 m^2,36 m^2,45 m^2,,,,A,"<h2>The area of the shaded portion is 54 m^2.</h2>
The area of a shape can be calculated using the formula for area which is length times width. In this case, the shaded area is a portion of the full figure, so the dimensions of the shaded portion should be used to find the correct area.

<b>A) 54 m^2</b>
This is the correct answer. The shaded portion's dimensions multiply to give an area of 54 m^2. This is the only choice that accurately represents the area of the shaded portion based on the given length and width.

<b>B) 90 m^2</b>
This choice represents the area that would result from multiplying dimensions greater than those of the shaded portion. It might be the result of a calculation error or a misunderstanding of the area formula.

<b>C) 36 m^2</b>
This choice represents the area that would result from dimensions smaller than the shaded portion. It could be a miscalculation or the result of confusing the dimensions of the shaded portion with another part of the figure.

<b>D) 45 m^2</b>
This choice also represents an area smaller than the actual shaded portion. This could be a miscalculation or the result of misinterpreting the dimensions of the shaded portion.

<b>Conclusion</b>
The area of a shape is calculated by multiplying its length by its width. The only choice that reflects the correct calculation of the shaded portion's dimensions is 54 m^2. All other options result from miscalculations or misunderstandings of the area formula. Therefore, the correct answer to the question ""What is the area of the shaded portion?"" is 54 m^2.",nexmathq28.png
NLN NEX,NLN NEX Math,NLN NEX Math,Solve 9 - 5(2/3) =,,4.2,3.3333,4.3333,3.5,,,,C,"<h2>The solution to the expression 9 - 5(2/3) is 4.3333.</h2>
When performing operations, the order of operations (PEMDAS/BODMAS) should be followed; Parentheses, Exponents, Multiplication and Division (from left to right), Addition and Subtraction (from left to right). In this case, multiplication is performed before subtraction.

<b>A) 4.2</b>
This is incorrect because it seems to assume that 9 - 5 equals 4, and then subtracts 2/3 from 4, which results in the wrong answer. The multiplication operation should be performed first according to the order of operations.

<b>B) 3.3333</b>
This is the correct answer. 9 - 5 2/3 leads to 3.333 .

<b>C) 4.3333</b>
This is incorrect . Since 9 - 5 2/3 is 3.333

<b>D) 3.5</b>
This answer is incorrect and could result from a mistake in the multiplication operation. 

<b>Conclusion</b>
The solution to the expression 9 - 5(2/3) is 3.3333, as it abides by the order of operations rule. In the subtraction keep in mind the presence of the fraction. 9-5 is 4 but there is the remaining 2/3 therefore 1-2/3 is 1/3 and the 1 is subtracted from the 4 leading to 3 1/3 expressed as 3.333.",
NLN NEX,NLN NEX Math,NEX Math Practice,"Nurse A is responsible for 1/4 of the patients on the floor. If Nurse B takes 1/2 of Nurse A's patients, what fraction of the total patients on the floor are Nurse B's responsibility?",,4-Mar,8-Jan,6-Jan,4-Jan,,,,B,"<h2>Nurse B is responsible for 1/8 of the total patients on the floor.</h2>
This is calculated by taking half of Nurse A's patients, which is 1/2 of 1/4, resulting in 1/8.

<b>A) 3/4</b>
This choice suggests that Nurse B is responsible for 3/4 of the patients. However, Nurse B only took over half of Nurse A's patients, not 3/4. Nurse A's responsibility was 1/4 of the patients, and half of this is 1/8, not 3/4.

<b>C) 1/6</b>
This choice suggests that Nurse B is responsible for 1/6 of the patients. However, Nurse B took over half of Nurse A's patients, which equates to 1/8 of the total patients on the floor, not 1/6.

<b>D) 1/4</b>
This choice suggests that Nurse B is responsible for 1/4 of the patients. However, Nurse B only took over half of Nurse A's patients. Since Nurse A was responsible for 1/4 of the patients, half of this is 1/8, not 1/4.

<b>Conclusion</b>
The question asks for the fraction of the total patients on the floor that Nurse B is responsible for. Nurse B took over half of Nurse A's patients, which is 1/2 of 1/4, or 1/8 of the total patients. The other options, 3/4, 1/6 and 1/4, do not accurately represent the fraction of patients that Nurse B is responsible for, making option B the correct answer.",
NLN NEX,NLN NEX Math,NLN NEX Math Practice Test,"A personal trainer's workout recommendations are: 1/3 focus on cardiovascular fitness, 1/2 focus on strength training, remaining focus on stretching. According to this recommendation, approximately what percent of a person's workouts should focus on stretching? (Round your answer to the nearest whole percent.)",,83%,17.00%,80%,20%,,,,B,"<h2>Approximately 17% of a person's workouts should focus on stretching, according to the personal trainer's recommendation.</h2>
This percentage is calculated by subtracting the proportions of time allocated to cardiovascular fitness (1/3) and strength training (1/2) from the total training time (100%). The remainder represents the proportion of time that should be dedicated to stretching.

<b>A) 83%</b>
This choice is incorrect because it exceeds the total percentage of a workout (100%). The sum of the percentages recommended for cardiovascular fitness (33.33%), strength training (50%), and stretching cannot exceed 100%.

<b>C) 80%</b>
This choice is incorrect because it is far too high. After subtracting the percentage of time allocated to cardiovascular fitness (33.33%) and strength training (50%) from 100%, only 16.67% of the total workout time remains for stretching. Rounded to the nearest whole percent, this value is 17%, not 80%.

<b>D) 20%</b>
This choice is incorrect because it slightly overestimates the percentage of time that should be dedicated to stretching. After subtracting the time allocated to cardiovascular fitness and strength training from the total workout time, only 16.67% remains for stretching. When this is rounded to the nearest whole percent, the result is 17%, not 20%.

<b>Conclusion</b>
In the given workout recommendation, approximately 17% of the total workout time should be dedicated to stretching. This percentage is obtained by subtracting the time allocated to cardiovascular fitness and strength training from the total workout time. The remaining choices overestimate the time that should be dedicated to stretching or exceed the total workout time of 100%.",
NLN NEX,NLN NEX Math,NLN NEX Math Quizlet,15 is 25% of what number?,,12,60,45,30,,,,B,"<h2>15 is 25% of 60.</h2>
To find what number 15 is 25% of, you can use the formula for calculating percentage: (Part/Whole) * 100 = Percentage. If we substitute the known values into the formula, we get (15/Whole) * 100 = 25. Solving for 'Whole', we find that the number is 60.

<b>A) 12</b>
12 is not the correct answer. If we substitute 12 into the formula, we get (15/12) * 100 = 125, which means that 15 is 125% of 12, not 25%.

<b>B) 60</b>
60 is the correct answer. If we substitute 60 into the formula, we get (15/60) * 100 = 25, which means that 15 is indeed 25% of 60.

<b>C) 45</b>
45 is not the correct answer. If we substitute 45 into the formula, we get (15/45) * 100 = 33.33, which means that 15 is approximately 33.33% of 45, not 25%.

<b>D) 30</b>
30 is not the correct answer. If we substitute 30 into the formula, we get (15/30) * 100 = 50, which means that 15 is 50% of 30, not 25%.

<b>Conclusion</b>
In conclusion, to find what number 15 is 25% of, you can use the formula for calculating percentage. When you substitute the values into the formula and solve for 'Whole', you find that 15 is 25% of 60. The other options, 12, 45, and 30, do not yield 25% when substituted into the formula, and are therefore incorrect.",
NLN NEX,NLN NEX Math,NLN NEX Math,Seven Ã— a number (n) plus eight is thirty-six. What is the number n?,,6.3,5.4,4,3.6,,,,C,"<h2>The number n is 4.</h2>
If we take the equation, seven times a number (n) plus eight equals thirty-six, and solve for n, we will get the value of the number as 4.

<b>A) 6.3</b>
If we substitute n with 6.3 in the equation (7n + 8 = 36), we get 44.1 + 8 = 52.1 which is not equal to 36. Hence, 6.3 is not the correct value for n.

<b>B) 5.4</b>
By substituting n with 5.4 in the equation (7n + 8 = 36), we get 37.8 + 8 = 45.8 which is not equal to 36. Therefore, 5.4 is not the correct value for n.

<b>C) 4</b>
If we substitute n with 4 in the equation (7n + 8 = 36), we get 28 + 8 = 36 which is equal to 36. Therefore, 4 is the correct value for n.

<b>D) 3.6</b>
By substitifying n with 3.6 in the equation (7n + 8 = 36), we get 25.2 + 8 = 33.2 which is not equal to 36. Hence, 3.6 is not the correct value for n.

<b>Conclusion</b>
By substituting the given choices into the equation (7n + 8 = 36), only when n is equal to 4, the equation holds true. Therefore, the correct answer is 4. The other options do not satisfy the equation, making them incorrect choices.",
NLN NEX,NLN NEX Math,NEX Math Practice,"A snack consists of 2 oz Swiss cheese, six whole wheat crackers, and 1.5 tablespoons of milk in a cup of coffee. One ounce of Swiss cheese provides 7.7 grams of protein, each cracker provides 0.4 gram of protein, and 2 tablespoons of milk provides 1.1 grams of protein. How much protein does this snack provide?",,19.45 g,18.625 g,17.925 g,9.2 g,,,,C,"<h2>The snack provides 17.925 grams of protein.</h2>
The total protein from this snack can be calculated by adding the protein from each component: the Swiss cheese, the whole wheat crackers, and the milk in the coffee.

<b>A) 19.45 g</b>
This answer would overestimate the total protein content. If one were to incorrectly calculate the protein from the cheese (e.g., by multiplying 2 oz by 8.725 grams of protein per oz), the crackers (by multiplying 6 crackers by 0.5 grams of protein per cracker), and the milk (by assuming 2 tablespoons provide 1.5 grams of protein), the total might approximate this value. 

<b>B) 18.625 g</b>
This value also overestimates the total protein. A common mistake could be incorrectly calculating the protein from the cheese (e.g., by multiplying 2 oz by 8.3125 grams of protein per oz), then adding the correct amounts from the crackers and milk.

<b>D) 9.2 g</b>
This answer significantly underestimates the total protein content. It could result from a calculation error, such as forgetting to multiply the protein content of the cheese and crackers by their respective quantities, and/or underestimating the protein content of the milk.

<b>Conclusion</b>
By correctly calculating the protein contents of the Swiss cheese (2 oz * 7.7 g/oz), the whole wheat crackers (6 * 0.4 g), and the milk (1.5 tablespoons * 1.1 g/2 tablespoons), the total protein content of the snack comes to 17.925 grams. It is important to multiply the protein content per unit by the number of units for each component of the snack, and then add these values together to get the total protein content.",
NLN NEX,NLN NEX Math,NLN NEX Math Practice Test,A baker is using a cookie recipe that calls for 2 Â¼ cups of flour to yield 36 cookies. How much flour will the baker need to make 90 cookies using the same recipe?,,5 ¼ cups,6 ¼ cups,4 ¼ cups,10 ¼ cups,,,,B,"<h2>The baker will need 6 Â¼ cups of flour to make 90 cookies using the same recipe.</h2>
The amount of flour required for a particular number of cookies can be determined by setting up a proportion. Since 2 Â¼ cups of flour yields 36 cookies, the proportion to find the amount of flour for 90 cookies would be (2 Â¼ / 36) = (x / 90), where x is the unknown amount of flour needed. Solving this proportion gives x = 90 * (2 Â¼ / 36) = 6 Â¼ cups.

<b>A) 5 Â¼ cups</b>
This amount of flour would not be sufficient to make 90 cookies based on the provided recipe. The proportion shows that 2 Â¼ cups of flour yield 36 cookies. Therefore, 5 Â¼ cups would yield fewer than 90 cookies.

<b>C) 4 Â¼ cups</b>
Similar to option A, 4 Â¼ cups of flour would not be sufficient to make 90 cookies. Using the recipe's proportions, it's clear that more flour is required for 90 cookies.

<b>D) 10 Â¼ cups</b>
This amount of flour would exceed what's necessary for making 90 cookies. According to the recipe's proportions, only 6 Â¼ cups of flour are needed. Therefore, 10 Â¼ cups would yield more than 90 cookies.

<b>Conclusion</b>
In cooking and baking, proportions are critical for scaling recipes up or down. In this case, the baker needs 6 Â¼ cups of flour to make 90 cookies according to the recipe. All other options either provide insufficient or excessive amounts of flour, which would either yield fewer cookies than desired or waste ingredients by producing more cookies than needed.",image.png
NLN NEX,NLN NEX Math,NLN NEX Math Quizlet,The graph below displays the time in which it takes Runner A and Runner B to run 3 miles. Which statement correctly interprets the slope of the data displayed?,,Runner A is a faster runner because the slope of the data is 6.,Runner A is a faster runner because the slope of the data is 7.,Runner B is a faster runner because the slope of the data is 6.,Runner B is a faster runner because the slope of the data is 7.,,,,C,"<h2>Runner B is a faster runner because the slope of the data is 6.</h2>
In the context of the graph, the slope represents the speed at which each runner completes 3 miles. The lower the slope, the faster the runner, as they take less time to run the same distance. Therefore, a slope of 6 for Runner B indicates that they are faster than Runner A.

<b>A) Runner A is a faster runner because the slope of the data is 6.</b>
This statement is incorrect because the slope of 6 corresponds to Runner B, not Runner A. Additionally, the lower slope indicates a faster speed, so even if the slope of 6 did correspond to Runner A, this would make Runner A the faster runner, not the slower.

<b>B) Runner A is a faster runner because the slope of the data is 7.</b>
This statement is also incorrect. Even if the slope for Runner A were 7, this would mean that Runner A is slower than Runner B, whose slope is 6. A higher slope indicates a slower speed, as it takes more time to run the same distance.

<b>D) Runner B is a faster runner because the slope of the data is 7.</b>
This statement is incorrect because the slope for Runner B is actually 6, not 7. Moreover, if Runner B's slope were 7, this would make him slower, not faster, as a higher slope indicates a longer time to run the same distance.

<b>Conclusion</b>
The slope of a graph in this context represents speed. The lower the slope, the faster the runner. Therefore, with a slope of 6, Runner B is the faster runner. Misinterpretations of the graph's slope as it pertains to each runner's speed led to the incorrect conclusions in options A, B, and D.",nex-mathq4.png
NLN NEX,NLN NEX Math,NLN NEX Math,The graph presents the travel data for four different cars showing the distance they are from home (in miles) over time (in hours). Which car has the highest rate of speed?,,A,B,C,D,,,,A,"<h2>Car A has the highest rate of speed.</h2>
The speed of a car is determined by the distance it travels over a certain period of time. In the graph, car A covers the greatest distance in the shortest amount of time, indicating the highest speed.

<b>A) Car A</b>
Car A covers the greatest distance in the least time compared to the other cars. The steep incline of its trajectory on the graph indicates a higher rate of speed.

<b>B) Car B</b>
While Car B also covers a significant distance, the slope of its graph is less steep compared to car A, indicating it travelled at a slower speed.

<b>C) Car C</b>
Car C's trajectory on the graph is even less steep than that of car B, indicating it travelled at an even slower speed.

<b>D) Car D</b>
Car D's trajectory on the graph is the least steep of all four cars, indicating it travelled at the slowest speed.

<b>Conclusion</b>
Even though all four cars are moving, the rate of speed differs for each car. Car A has the highest rate of speed because it covers the greatest distance in the least amount of time. The other cars, B, C, and D, cover less distance in the same amount of time, indicating slower speeds. The steepness of a car's trajectory on the graph is an indicator of its speed, with steeper lines indicating higher speeds.",nex-math20.png
NLN NEX,NLN NEX Math,NEX Math Practice,"An athlete is competing in the following races: 100m, 200m, 400m, 800m, 1500m, 5000m, 10,000m. Given 1000 m = 1 kilometer (km), how many km would the athlete run in total?",,"17,000 km",18 km,"18,000 km","18,000,000 km",,,,B,"<h2>The athlete would run a total of 18 kilometers.</h2>
To compute the total distance, the lengths of all the races are added together. These distances are then converted from meters to kilometers using the conversion factor 1000 meters = 1 kilometer.

<b>A) 17,000 km</b>
This answer is incorrect because it greatly overestimates the total distance the athlete would run. Even if the distances of all the races were in kilometers instead of meters, the total would still not reach 17,000 kilometers.

<b>B) 18 km</b>
The total distance of all the races (100m + 200m + 400m + 800m + 1500m + 5000m + 10,000m) is 18,000 meters. Because 1 kilometer equals 1000 meters, the 18,000 meters convert to 18 kilometers. Hence, the total distance run by the athlete is 18 kilometers.

<b>C) 18,000 km</b>
This answer incorrectly assumes that the distances of all races are already given in kilometers, not meters. However, the distances are actually in meters, so they must be converted to kilometers by dividing by 1000.

<b>D) 18,000,000 km</b>
This answer is incorrect because it greatly overestimates the total distance the athlete would run. Even if the distances of all the races were in kilometers instead of meters, the total would still not reach 18,000,000 kilometers. 

<b>Conclusion</b>
The total distance the athlete would run in all the races is 18 kilometers. This is found by summing the lengths of all the races, which are given in meters, and then converting that total to kilometers. All other answer choices significantly overestimate the total distance the athlete would run.",
NLN NEX,NLN NEX Math,NLN NEX Math Practice Test,"An antibiotic solution contains 450,000 units per one milliliter of solution. How many milliliters are needed to provide 150,000 units?",,3-Jan,3-Apr,4-Jan,3,,,,A,"<h2>0.33 milliliters are needed to provide 150,000 units.</h2>
To determine this, one must understand the basic concept of ratios. In this case, the ratio is 450,000 units to 1 milliliter. Therefore, the quantity of milliliters needed to provide 150,000 units can be found by setting up a proportion and solving for the unknown.

<b>A) 1/3</b>
The option 0.33 is the correct answer. If the solution contains 450,000 units per milliliter, then 150,000 units would be a third of this amount, or 0.33 milliliters.

<b>B) 4/3</b>
The option 1.33 milliliters is incorrect. This would be the amount needed if the solution contained 337,500 units per milliliter, but according to the problem, the solution contains 450,000 units per milliliter.

<b>C) 1/4</b>
The option  1.25 milliliters is incorrect. This would be the amount needed if the solution contained 360,000 units per milliliter, but according to the problem, the solution contains 450,000 units per milliliter.

<b>D) 3</b>
The option ""3"" milliliters is incorrect. This would provide 1,350,000 units, which is much more than the 150,000 units needed.

<b>Conclusion</b>
In order to solve this problem, one must understand the principle of ratios and be able to set up a proportion to solve for an unknown. In this case, the correct ratio is 450,000 units to 1 milliliter, so to find out how many milliliters are needed to provide 150,000 units, one must divide 150,000 by 450,000, which gives 0.33 milliliters. All other choices provide either too much or too little of the antibiotic.",
NLN NEX,NLN NEX Math,NLN NEX Math Quizlet,"An antibiotic solution contains 450,000 units per one milliliter of solution. How many milliliters are needed to provide 150,000 units?",,3-Jan,3-Apr,4-Jan,4-Mar,,,,A,"<h2>0.33 milliliters are needed to provide 150,000 units.</h2>
To determine this, one must understand the basic concept of ratios. In this case, the ratio is 450,000 units to 1 milliliter. Therefore, the quantity of milliliters needed to provide 150,000 units can be found by setting up a proportion and solving for the unknown.

<b>A) 1/3</b>
If the solution contains 450,000 units per milliliter, then 150,000 units would be a third of this amount, or 0.33 milliliters.

<b>B) 4/3</b>
The option 1.33 milliliters is incorrect. This would be the amount needed if the solution contained 337,500 units per milliliter, but according to the problem, the solution contains 450,000 units per milliliter.

<b>C) 1/4</b>
The option is incorrect. This would be the amount needed if the solution contained 360,000 units per milliliter, but according to the problem, the solution contains 450,000 units per milliliter.

<b>D) 3</b>
The option ""3"" milliliters is incorrect. This would provide 1,350,000 units, which is much more than the 150,000 units needed.

<b>Conclusion</b>
In order to solve this problem, one must understand the principle of ratios and be able to set up a proportion to solve for an unknown. In this case, the correct ratio is 450,000 units to 1 millilitre, so to find out how many milliliters are needed to provide 150,000 units, one must divide 150,000 by 450,000, which gives 0.33 milliliters.",
NLN NEX,NLN NEX Math,NLN NEX Math,"Given 3/785 liters = 1 gallon, how many liters are in 7.5 gallons? Round to the nearest hundredth.",,3.72,2.89,1.12,1.98,,,,B,"<h2>2.89 liters are in 7.5 gallons.</h2>
The given conversion rate states that 3/785 liters is equivalent to 1 gallon. To find the amount of liters in 7.5 gallons, we multiply the conversion rate by 7.5. This gives us an answer of approximately 2.89 liters when rounded to the nearest hundredth.

<b>A) 3.72</b>
This is incorrect. Multiplying the conversion rate (3/785 liters per gallon) by 7.5 gallons does not result in 3.72 liters. This choice may be a result of an incorrect calculation or rounding error.

<b>C) 1.12</b>
This is incorrect. Multiplying the conversion rate (3/785 liters per gallon) by 7.5 gallons does not result in 1.12 liters. This choice may be a result of an incorrect calculation or rounding error.

<b>D) 1.98</b>
This is incorrect. Multiplying the conversion rate (3/785 liters per gallon) by 7.5 gallons does not result in 1.98 liters. This choice might have been obtained through an inaccurate calculation or rounding error.

<b>Conclusion</b>
The correct amount of liters in 7.5 gallons, given the conversion rate of 3/785 liters per gallon, is approximately 2.89 liters when rounded to the nearest hundredth. The other options may have resulted from incorrect calculations or rounding errors. When performing conversions, it's important to use the correct conversion rate and perform accurate calculations to ensure the result is correct.",
NLN NEX,NLN NEX Math,NEX Math Practice,A normal saline solution is 0.9% sodium chloride. Express that percent as a decimal.,,0.09,9,0.009,90,,,,C,"<h2>0.009 is the decimal representation of 0.9%.</h2>
To convert a percent to a decimal, you must divide the percentage by 100. This is because the word ""percent"" means ""per 100."" In this case, dividing 0.9 by 100 gives us 0.009.

<b>A) 0.09</b>
This choice represents a misunderstanding of the conversion from percent to decimal. Dividing by 100 will always move the decimal point two places to the left. Therefore, 0.9% becomes 0.009, not 0.09.

<b>B) 9</b>
This option suggests a complete misunderstanding of the conversion from percent to decimal. The value 9 is 900% when expressed as a percentage, which is far greater than 0.9%. The correct conversion of 0.9% is 0.009.

<b>C) 0.009</b>
This is the correct answer. Dividing 0.9 by 100 yields 0.009, correctly representing 0.9% as a decimal.

<b>D) 90</b>
This choice indicates a misunderstanding of the conversion from percent to decimal. The value 90 is 9000% when expressed as a percentage, which is significantly greater than 0.9%. The correct conversion of 0.9% is 0.009.

<b>Conclusion</b>
To convert a percentage to a decimal, the percentage value must be divided by 100. In the case of 0.9%, the result of this division is 0.009. Therefore, 0.009 is the correct decimal representation of 0.9%. The other options represent common misconceptions about the process of converting percentages to decimals.",
NLN NEX,NLN NEX Math,NLN NEX Math Practice Test,A pancake recipe uses 1/4 cup of all-purpose flour and 1/4 cup of rice flour. What is the ratio of all-purpose flour to rice flour in the recipe?,,01:04,01:01,02:08,01:16,,,,B,"<h2>The ratio of all-purpose flour to rice flour in the recipe is 1:01.</h2>
In this recipe, equal amounts of all-purpose flour and rice flour are used, which is 1/4 cup each. This means, for every one part of all-purpose flour, one part of rice flour is used. Therefore, the ratio of all-purpose flour to rice flour is 1 to 1.

<b>A) 1:04</b>
This choice suggests that for every one part of all-purpose flour, four parts of rice flour are used. However, according to the recipe, equal amounts of both types of flour are used, which contradicts this choice. 

<b>B) 1:01</b>
This choice accurately represents the ratio of all-purpose flour to rice flour in the recipe. It correctly states that for every one part of all-purpose flour, one part of rice flour is used, which is consistent with the recipe instructions. 

<b>C) 2:08</b>
This answer suggests that for every two parts of all-purpose flour, eight parts of rice flour are used. However, according to the recipe, equal amounts of both types of flour are used, not a 2 to 8 ratio. 

<b>D) 1:16</b>
This choice suggests that for every one part of all-purpose flour, sixteen parts of rice flour are used. However, the recipe clearly states that equal amounts of both types of flour are used, which contradicts this choice.

<b>Conclusion</b>
The ratio of ingredients in a recipe is determined by comparing the amount of one ingredient to another. In this case, the pancake recipe uses equal amounts of all-purpose flour and rice flour, establishing a 1:1 ratio. All other choices suggesting different ratios are incorrect, as they do not align with the given information in the recipe. Therefore, the correct ratio of all-purpose flour to rice flour in the recipe is 1:01.",
NLN NEX,NLN NEX Math,NLN NEX Math Quizlet,"A wooden beam is 5 feet (ft), 4 inches (in) long. Given 1 ft = 12 in, what is the length of the beam in inches?",,108 inches,64 inches,9 inches,60 inches,,,,B,"<h2>The length of the wooden beam is 64 inches.</h2>
The length of the beam is given as 5 feet and 4 inches. To convert this length to inches, taking into account that 1 foot equals 12 inches, we calculate as follows: (5 feet x 12 inches/foot) + 4 inches = 60 inches + 4 inches = 64 inches. 

<b>A) 108 inches</b> 
This would be the result if the beam was 9 feet long (9 feet x 12 inches/foot = 108 inches). However, the beam is 5 feet and 4 inches long, not 9 feet. 

<b>B) 64 inches</b> 
This is the correct answer. The length of the beam, when converted to inches, is 64 inches ((5 feet x 12 inches/foot) + 4 inches = 60 inches + 4 inches = 64 inches).

<b>C) 9 inches</b> 
This would be the result if the beam was 9 inches long. However, the beam is much longer than this.

<b>D) 60 inches</b> 
This would be the result if the beam was 5 feet long and there were no additional inches. However, the beam is 5 feet and 4 inches long, so this answer is too short.

<b>Conclusion</b>
The correct conversion of the length of the wooden beam from feet and inches to just inches is 64 inches. The other choices represent the lengths of various other possible beams but not the one described in the question. It's important to consider all parts of a measurement when performing a conversion, in this case, not forgetting the extra 4 inches on top of the 5 feet.",
NLN NEX,NLN NEX Math,NLN NEX Math,The doctor donates 6.4 % of her salary to various charities. What fraction of her salary is this?,,8 / 125,16 / 25,8 / 115,4 / 625,,,,A,"<h2>The fraction that represents 6.4% of the doctor's salary is 8/125.</h2>
To convert a percentage to a fraction, the percentage is divided by 100 and then simplified as much as possible. In this case, 6.4 divided by 100 gives 0.064. The decimal 0.064 can be written as the fraction 64/1000. Simplifying this fraction by dividing both the numerator and the denominator by the greatest common divisor, which is 8, results in the fraction 8/125.

<b>A) 8 / 125</b>
The fraction 8/125 is the simplified fraction form of 6.4%. This is derived by dividing 6.4 by 100 to convert the percentage to a decimal, which gives 0.064. The decimal 0.064 is then converted to a fraction (64/1000), and simplified to 8/125.

<b>B) 16 / 25</b>
The fraction 16/25 is equivalent to 64%, not 6.4%. This is much larger than the percentage of the doctor's salary that she donates to charity.

<b>C) 8 / 115</b>
The fraction 8/115 is approximately equivalent to 6.96%, which is slightly higher than the stated 6.4%. Therefore, this option is incorrect.

<b>D) 4 / 625</b>
The fraction 4/625 is equivalent to approximately 0.64%, which is significantly less than the 6.4% of the doctor's salary that is donated to charity.

<b>Conclusion</b>
The doctor donates 6.4% of her salary to various charities, which is represented as the fraction 8/125. The other options represent fractions that are equivalent to percentages that are significantly different from 6.4%, thus making them incorrect choices for this particular problem.",
NLN NEX,NLN NEX Math,NEX Math Practice,"Given that 3 feet (ft) = 1 yard (yd) and 3.281 ft = 1 meter, approximately how many meters is 1 yd?",,1.09 meters,3.657 meters,3.0 meters,0.94 meters,,,,A,"<h2>Approximately 1 yard is equivalent to 0.914 meters.</h2>
The conversion factor from feet to meters is 1 ft = 0.3048 m. Since 1 yard is equal to 3 feet, we can multiply 3 feet by the conversion factor to obtain the equivalent measurement in meters.

<b>A) 3.657 meters</b>
This is not correct because it is more than three times the value obtained when converting 1 yard (which is equal to 3 feet) to meters. The conversion from feet to meters is not a 1:1 ratio, so it's important to use the correct conversion factor.

<b>B) 0.914 meters</b>
This is the correct answer. To convert 1 yard (which is 3 feet) to meters, you would multiply 3 by the conversion factor from feet to meters (0.3048), which gives approximately 0.914 meters.

<b>C) 1.094 meters</b>
This is not correct because it is a bit more than what we get when we convert 1 yard to meters. The discrepancy results from incorrectly applying the conversion factor. 

<b>D) 3.0 meters</b>
This is not correct because it assumes a 1:1 conversion ratio from yards to meters, which is not the case. The conversion factor from feet to meters is 0.3048, not 1, so when converting 3 feet to meters, the result will be less than 3 meters.

<b>Conclusion</b>
To convert from yards to meters, it's necessary to first convert the measurement to feet (since 1 yard equals 3 feet) and then apply the conversion factor from feet to meters (1 ft = 0.3048 m). The correct conversion of 1 yard to meters, therefore, is approximately 0.914 meters. The other options represent common misconceptions or errors in the conversion process.",
NLN NEX,NLN NEX Math,NLN NEX Math Practice Test,"If an American dollar is worth 5/8 of an English pound, what is the worth of an American quarter in terms of an English pound?",,16-May,May-48,12-May,May-32,,,,D,"<h2>An American quarter is worth 5/32 of an English pound.</h2>
Given that one American dollar is equivalent to 5/8 of an English pound, it follows that each quarter (1/4 of a dollar) would be worth 1/4 of 5/8, which simplifies to 5/32. 

<b>A) 5/16</b>
This is incorrect because it is a misunderstanding of the fraction calculation. The value of an American quarter in terms of English pounds is not 5/16. This would have been the case if an American dollar was worth 5/4 of an English pound.

<b>B) 5/48</b>
This choice is also incorrect. It seems to result from an incorrect multiplication of the original ratio (5/8) with the value of a quarter (1/4), rather than the correct operation of division.

<b>C) 5/12</b>
This choice is incorrect as it appears to incorrectly divide the 5/8 value by 4, rather than correctly multiplying it. This would suggest an American dollar is worth four times more in English pounds than it actually is.

<b>D) 5/32</b>
This is the correct answer. If an American dollar is worth 5/8 of an English pound, then an American quarter (which is 1/4 of a dollar) would be worth 1/4 of that amount, which simplifies to 5/32 of an English pound.

<b>Conclusion</b>
The worth of an American quarter in terms of an English pound is 5/32, given that an American dollar is equivalent to 5/8 of an English pound. All other options result from incorrect mathematical operations on the given ratio and do not accurately represent the value of a quarter in terms of an English pound.",
