course,subject,exam,question,extract,optionA,optionB,optionC,optionD,optionE,optionF,optionG,correct_answer,Rationale,study_tip
HESI A2,Chemistry,Chemistry Practice HESI A2,What is the name of the phase change from liquid to gas?,,Condensation,Sublimation,Evaporation,Melting,,,,C,"The correct answer is 'Evaporation.' This phase change occurs when a liquid turns into a gas. During evaporation, molecules gain enough energy to break free from the liquid phase and enter the gas phase, without the need for the liquid to reach its boiling point. Choice A, 'Condensation,' is the opposite phase change where gas turns into a liquid. Choice B, 'Sublimation,' is the phase change from solid directly to gas, skipping the liquid phase. Choice D, 'Melting,' is the phase change from solid to liquid.",
HESI A2,Chemistry,Chemistry Practice HESI A2,The molar mass of some gases is as follows: carbon monoxide-28.01 g/mol; helium-4.00 g/mol; nitrogen-28.01 g/mol; and oxygen-32.00 g/mol. Which would you expect to diffuse most rapidly?,,Carbon monoxide,Helium,Nitrogen,Oxygen,,,,B,"The rate of diffusion is inversely proportional to the molar mass of the gas. Helium has the lowest molar mass among the given gases, making it the lightest and fastest gas to diffuse. Therefore, helium would be expected to diffuse most rapidly compared to carbon monoxide, nitrogen, and oxygen. Carbon monoxide, nitrogen, and oxygen have higher molar masses than helium, so they would diffuse more slowly. Therefore, the correct answer is helium.",
HESI A2,Chemistry,Chemistry Practice HESI A2,"Bonds involve electrons that are not equally shared, and may be deemed as an intermediate between the extremes represented by and bonds.",,Ionic bonds,Covalent bonds,Chemical bonds,Polar bonds,,,,C,"Chemical bonds involve electrons that are not equally shared, and may be deemed as an intermediate between the extremes represented by covalent and ionic bonds. This is the most accurate statement among the choices as it correctly describes the nature of chemical bonds, highlighting their intermediate position between covalent bonds (where electrons are shared) and ionic bonds (where electrons are transferred). 'Ionic bonds' (choice A) are not the correct answer because they represent a type of chemical bond where electrons are transferred, not shared. 'Covalent bonds' (choice B) are not the correct answer either because they represent a type of chemical bond where electrons are shared equally. 'Polar bonds' (choice D) are not the correct answer as they involve an unequal sharing of electrons but do not represent the intermediate position between covalent and ionic bonds as chemical bonds do. Therefore, the correct answer is 'Chemical bonds.'",
HESI A2,Chemistry,Chemistry Practice HESI A2,How can the reaction rate of a chemical reaction be increased?,,Increase the temperature,Increase the surface area,Increase the concentration of reactants,Add a catalyst,,,,A,"To increase the reaction rate of a chemical reaction, one effective method is to increase the temperature. Raising the temperature provides more energy to the reacting particles, enabling them to collide more frequently and with higher energy, leading to an increase in the reaction rate. While increasing the surface area, concentration of reactants, and adding a catalyst are strategies that can also enhance the reaction rate, raising the temperature has the most direct and immediate impact. Increasing the surface area allows for more contact between reactants, increasing the concentration provides more reactant particles to collide, and adding a catalyst lowers the activation energy required for the reaction to occur. However, these methods may not have as immediate and significant an effect as increasing the temperature.",
HESI A2,Chemistry,Chemistry Practice HESI A2,How many neutrons are in an atom of uranium-235?,,92,125,143,235,,,,A,"The correct answer is A: '92'. To determine the number of neutrons in an atom, you subtract the atomic number (number of protons) from the atomic mass number. For uranium-235, the atomic number is 92, and the atomic mass number is 235. Subtracting 92 from 235 gives us 143 neutrons in an atom of uranium-235. Therefore, options B, C, and D are incorrect as they do not represent the correct number of neutrons in an atom of uranium-235.",
HESI A2,Chemistry,Chemistry Practice HESI A2,What is the main component of air?,,Oxygen,Nitrogen,Carbon dioxide,Argon,,,,B,"Nitrogen is the main component of air, constituting approximately 78% of the Earth's atmosphere. Oxygen, carbon dioxide, and argon are also present in smaller amounts, but nitrogen is the most abundant gas in the air. Therefore, the correct answer is B. Choice A, oxygen, is essential for respiration but makes up only about 21% of the atmosphere. Choice C, carbon dioxide, is vital for photosynthesis but exists in trace amounts in the air. Choice D, argon, is a noble gas found in relatively small quantities in the atmosphere.",
HESI A2,Chemistry,Chemistry Practice HESI A2,Which of these elements has the greatest atomic mass?,,Au,Ba,I,W,,,,D,"Among the elements listed, Tungsten (W) has the greatest atomic mass. The atomic mass of Tungsten is approximately 183.84 atomic mass units (amu), while the atomic masses of the other elements listed are as follows: Gold (Au) is around 196.97 amu, Barium (Ba) is approximately 137.33 amu, and Iodine (I) is about 126.90 amu. Therefore, Tungsten (W) has the greatest atomic mass out of the given elements. Gold (Au) has a higher atomic mass than Barium (Ba) and Iodine (I), making choices A, B, and C incorrect.",
HESI A2,Chemistry,Chemistry Practice HESI A2,Which is a triatomic allotrope of oxygen?,,Ozone,Water,Acidic oxide,Carbon dioxide,,,,A,"Ozone (O3) is a triatomic allotrope of oxygen. It differs from the common diatomic oxygen molecule (O2) by having three oxygen atoms bonded together. Ozone is known for its protective role in the Earth's atmosphere, absorbing most of the Sun's harmful ultraviolet radiation. Water (H2O) is a compound composed of two hydrogen atoms and one oxygen atom. Acidic oxide and carbon dioxide are not triatomic allotropes of oxygen. Carbon dioxide consists of one carbon atom and two oxygen atoms, while acidic oxides refer to compounds where oxygen is bonded with other elements to form oxides, and they are not allotropes of oxygen.",
HESI A2,Chemistry,HESI A2 Chemistry Practice Exam,What charge do Group VIA elements typically have?,,-1,-2,-3,0,,,,B,"Group VIA elements, also known as Group 16 elements, typically have a charge of -2. This is because they have 6 valence electrons and tend to gain 2 electrons to achieve a stable octet configuration, resulting in a -2 charge. Choice A (-1) is incorrect as Group VIA elements need to gain 2 electrons for stability, not just 1. Choice C (-3) is incorrect because Group VIA elements do not need to gain 3 electrons to achieve stability. Choice D (0) is incorrect as Group VIA elements need to gain electrons to reach a stable configuration, resulting in a negative charge.",
HESI A2,Chemistry,HESI A2 Chemistry Practice Exam,In which state of matter are particles packed tightly together in a fixed position?,,Liquid,Solid,Gas,Plasma,,,,B,"In a 'solid' state, particles are tightly packed in fixed positions, maintaining a definite shape and volume. This arrangement allows solids to maintain a rigid structure. Liquids have particles that are close together but can move past each other, giving them the ability to flow and take the shape of their container. Gases have particles that are far apart and move freely, leading to their ability to expand to fill any container. Plasma is an ionized gas where particles have high energy levels and are not packed tightly together, making it an uncommon state of matter on Earth.",
HESI A2,Chemistry,HESI A2 Chemistry Practice Exam,How does increasing the concentration of reactants affect a chemical reaction?,,Decreases the reaction rate,Increases the reaction rate,Stops the reaction,Has no effect,,,,B,"Increasing the concentration of reactants leads to more reactant particles being available, which, in turn, increases the likelihood of successful collisions between particles. This higher frequency of collisions results in a higher reaction rate. Therefore, option B, 'Increases the reaction rate,' is the correct answer. Choice A, 'Decreases the reaction rate,' is incorrect because higher reactant concentration usually speeds up the reaction. Choice C, 'Stops the reaction,' is incorrect as increasing concentration promotes more collisions, enhancing the reaction. Choice D, 'Has no effect,' is incorrect because changing reactant concentration directly impacts the reaction rate in most cases.",
HESI A2,Chemistry,HESI A2 Chemistry Practice Exam,Which element has the highest electronegativity?,,Fluorine,Chlorine,Nitrogen,Oxygen,,,,A,"Fluorine has the highest electronegativity among the elements listed. Electronegativity is a measure of an atom's ability to attract and hold onto electrons in a chemical bond. Fluorine, being the most electronegative element on the periodic table, has the strongest ability to attract electrons towards itself compared to chlorine, nitrogen, and oxygen. Therefore, fluorine is the correct answer. Chlorine, nitrogen, and oxygen have lower electronegativities compared to fluorine, making them incorrect choices for the element with the highest electronegativity.",
HESI A2,Chemistry,HESI A2 Chemistry Practice Exam,Which substance is a product of photosynthesis?,,Carbon dioxide,Oxygen,Water,Glucose,,,,D,"During photosynthesis, plants and other organisms convert carbon dioxide and water into glucose and oxygen. Glucose is a carbohydrate produced by plants as a result of photosynthesis, serving as their main source of energy. Oxygen is released as a byproduct of this process, while carbon dioxide and water are the raw materials used to produce glucose. Therefore, the correct answer is 'Glucose,' making it a vital product of the photosynthesis process. Choices A, B, and C are incorrect as carbon dioxide and water are the reactants needed for photosynthesis, and oxygen is released as a byproduct.",
HESI A2,Chemistry,HESI A2 Chemistry Practice Exam,What is the oxidation state of the potassium ion in the compound KCl?,,1,-1,2,-2,,,,A,"In the compound KCl (potassium chloride), potassium is in Group 1 of the periodic table, which means it has a valence electron of 1. Chlorine is in Group 17 and gains one electron to achieve a stable electron configuration by forming an ionic bond with potassium. As a result, the potassium ion in KCl has a +1 oxidation state. Therefore, the correct answer is +1. Choices B, C, and D are incorrect as they do not reflect the oxidation state of the potassium ion in KCl.",
HESI A2,Chemistry,HESI A2 Chemistry Practice Exam,What charge do Group VA elements typically have?,,-1,-2,-3,0,,,,C,"Group VA elements, also known as Group 15 elements, typically have a charge of -3. This is because they have five valence electrons and tend to gain three electrons to achieve a stable octet configuration, resulting in a -3 charge. Choice A (-1) and Choice B (-2) are incorrect because Group VA elements need to gain three electrons to reach a stable electron configuration, not just one or two. Choice D (0) is also incorrect because Group VA elements do not lose electrons to form a charge of 0.",
HESI A2,Chemistry,HESI A2 Chemistry Practice Exam,Which of the following is a property of an acid?,,Bitter taste,Slippery feel,Reacts with bases,Sweet taste,,,,C,"The correct property of an acid is that it 'reacts with bases.' Acids are known for their ability to react with bases to form salts and water through a process called neutralization. This unique reaction distinguishes acids from other substances and is a fundamental characteristic of acids in chemistry. Choices A, B, and D are incorrect. Acids do not have a bitter taste (Choice A), a slippery feel (Choice B), or a sweet taste (Choice D). These properties are not typical of acids and may lead to confusion if associated with acids.",
HESI A2,Chemistry,HESI A2 Chemistry Practice Exam,"Which of the following statements, if any, are correct?",,pH is a measure of the effective concentration of hydrogen ions in a solution and is approximately related to the molarity of H+ by pH = - log [H+],pH is a measure of the effective concentration of oxygen ions in a solution and is not related to the molarity of O+ by pH = - log [O+],pH is a measure of the effective concentration of hydrogen atoms in a solution and is not directly related to the polarity of H+ by pH = - log [H+],Acidity is a measure of the effective concentration of hydrogen ions in a solution and is not directly related to the molarity of H+ by pH = - log [H+],,,,A,"Statement A is correct. pH is a measure of the effective concentration of hydrogen ions in a solution, and it is related to the molarity of H+ by the formula pH = - log [H+]. This equation illustrates the logarithmic relationship between pH and the concentration of hydrogen ions. Oxygen ions and hydrogen atoms are not directly related to pH in the same manner as hydrogen ions. Acidity is determined by the concentration of hydrogen ions in a solution, and this concentration is what pH measures. Therefore, option A is the only statement that correctly defines the relationship between pH and the concentration of hydrogen ions in a solution. Choices B, C, and D are incorrect as they provide inaccurate information about the relationship between pH and the ions/atoms mentioned. Option B incorrectly associates pH with oxygen ions, option C mentions hydrogen atoms instead of hydrogen ions, and option D confuses acidity with pH, which is a measure of hydrogen ion concentration, not molarity.",
HESI A2,Chemistry,HESI A2 Chemistry Practice Exam,In what type of covalent compounds are dispersion forces typically found?,,Polar,Non-polar,Ionic,Hydrogen,,,,B,"Dispersion forces, also known as London dispersion forces, are the weakest intermolecular forces that occur in non-polar covalent compounds. These forces result from temporary shifts in electron density within molecules, creating temporary dipoles. As a result, non-polar molecules, which lack a permanent dipole moment, can experience these dispersion forces. Polar compounds exhibit stronger intermolecular forces such as dipole-dipole interactions or hydrogen bonding, while ionic compounds involve electrostatic interactions between ions. Therefore, the correct answer is non-polar (choice B). Choices A, C, and D are incorrect because dispersion forces are typically found in non-polar covalent compounds, not polar, ionic, or hydrogen-bonded compounds.",
HESI A2,Chemistry,HESI A2 Chemistry Practice Exam,Which bonds involve a complete sharing of electrons and occur most commonly between atoms that have partially filled outer shells or energy levels?,,Covalent,Hydrogen,Proportional,N/A,,,,A,"The correct answer is A: Covalent. Covalent bonds involve a complete sharing of electrons between atoms, typically atoms that have partially filled outer shells or energy levels. This sharing of electron pairs results in a stable configuration for both atoms involved in the bond. For example, diamond is strong because it involves a vast network of covalent bonds between the carbon atoms in its structure. Choice B, Hydrogen bonds, involve a partial sharing of hydrogen atoms rather than a complete sharing of electrons. Choice C, Proportional bonds, is not a recognized term in chemistry. Choice D, N/A, is not a valid option for this question.",
HESI A2,Chemistry,HESI A2 Chemistry Practice Exam,Which of the following is a characteristic of a chemical change?,,Change in shape,Production of gas,Melting,Freezing,,,,B,"The production of gas is a characteristic of a chemical change. During a chemical change, new substances are formed, often with the release or absorption of energy. The production of gas is a significant indicator of a chemical change because it indicates the formation of new compounds through chemical reactions. Choices A, C, and D are not characteristics of chemical changes. Changes in shape, melting, and freezing are physical changes where the substance's identity remains the same, unlike in chemical changes where new substances with different properties are formed.",
HESI A2,Chemistry,HESI A2 Chemistry Practice Exam,"What is the mass number of an atom with 6 protons, 6 neutrons, and 6 electrons?",,12,18,6,8,,,,A,"The mass number of an atom is the sum of protons and neutrons. In this case, the atom has 6 protons and 6 neutrons, thus the mass number is 6 + 6 = 12. Therefore, choice A (12) is the correct answer. Choices B (18), C (6), and D (8) are incorrect because the mass number is determined by the sum of protons and neutrons, not the number of electrons or a different combination of particles.",
HESI A2,Chemistry,HESI A2 Chemistry Practice Exam,Which of the following substances is a base?,,Water,Sodium chloride,Ammonia,Salt,,,,C,"The correct answer is 'Ammonia' (Choice C) as it is a common example of a base. Bases are substances that release hydroxide ions (OH-) in aqueous solutions, helping to increase the pH level. Ammonia is a weak base that can accept a proton (H+) to form ammonium hydroxide. In contrast, water (Choice A), sodium chloride (Choice B), and salt (Choice D) are not bases; water is neutral, while sodium chloride and salt are neutral compounds composed of a cation and an anion.",
HESI A2,Chemistry,HESI A2 Chemistry Practice Exam,"To the nearest whole number, what is the mass of one mole of hydrogen chloride?",,36 g/mol,38 g/mol,71 g/mol,74 g/mol,,,,C,"The molar mass of hydrogen chloride (HCl) is calculated by adding the atomic masses of hydrogen (H) and chlorine (Cl) together. The atomic mass of hydrogen is approximately 1 g/mol, and the atomic mass of chlorine is approximately 35.5 g/mol. Therefore, the molar mass of hydrogen chloride (HCl) is approximately 1 + 35.5 = 36.5 g/mol. When rounded to the nearest whole number, it is 36 g/mol. Therefore, the correct answer is 36 g/mol. Choices A, B, and D are incorrect as they do not reflect the accurate molar mass of hydrogen chloride.",
HESI A2,Chemistry,HESI A2 Chemistry Practice Exam,What is the pH of a neutral solution?,,7,0,14,4,,,,A,"The correct answer is A: 7. A neutral solution has a pH of 7. In the pH scale, values below 7 are acidic, 7 is neutral, and values above 7 are basic. Therefore, a solution with a pH of 7 is considered neutral as it is neither acidic nor basic. Choices B, C, and D are incorrect because a pH of 0 indicates a strong acid, a pH of 14 indicates a strong base, and a pH of 4 indicates an acidic solution. None of these values represent a neutral solution.",
HESI A2,Chemistry,HESI A2 Chemistry Practice Exam,What does the term amphoteric mean?,,A substance that only acts as a base,A substance that can act as both a base and an acid,A substance that only acts as an acid,A substance that acts as neither a base nor an acid,,,,B,"The term 'amphoteric' refers to substances that have the ability to act as both acids and bases depending on the surrounding conditions. This dual nature allows amphoteric substances to donate or accept protons, making them versatile in various chemical reactions. Choice A is incorrect because amphoteric substances can also act as acids. Choice C is incorrect as amphoteric substances can also act as bases. Choice D is incorrect as amphoteric substances can act as either a base or an acid.",
HESI A2,Chemistry,HESI A2 Chemistry Practice Exam,"The three important allotropic forms of phosphorus are red, white, and ___________.",,green,gray,black,silver,,,,C,"The three important allotropic forms of phosphorus are red, white, and black. These forms indicate the different physical properties and reactivity of phosphorus under various conditions. Red phosphorus is more stable and less reactive than white phosphorus, while black phosphorus is the least reactive form. Choice C, 'black,' is the correct answer as it completes the sequence of allotropic forms of phosphorus. Choices A, 'green,' B, 'gray,' and D, 'silver,' are incorrect as they do not represent recognized forms of phosphorus.",
HESI A2,Chemistry,HESI A2 Chemistry Practice Exam,What is the chemical symbol for sodium?,,N,Na,Cl,H,,,,B,"The correct chemical symbol for sodium is 'Na.' In the periodic table, sodium is represented by the symbol 'Na,' derived from its Latin name 'natrium.' The symbol 'N' represents nitrogen, not sodium. 'Cl' is the symbol for chlorine, and 'H' is the symbol for hydrogen. Therefore, 'Na' is the correct chemical symbol for sodium.",
HESI A2,Chemistry,HESI A2 Chemistry Practice Exam,Which gas is produced when an acid reacts with a carbonate?,,Carbon dioxide,Oxygen,Hydrogen,Nitrogen,,,,A,"When an acid reacts with a carbonate, the chemical reaction typically yields carbon dioxide gas. Carbon dioxide is formed due to the chemical reaction between the acid and the carbonate, releasing this gas as a product. Therefore, the correct answer is 'Carbon dioxide.' Choices B, C, and D are incorrect as oxygen, hydrogen, and nitrogen are not the gases produced in this specific acid-carbonate reaction.",
HESI A2,Chemistry,HESI A2 Chemistry Practice Questions,Which of the following is a characteristic property of acids?,,Sour taste,Bitter taste,Reacts with bases,Slippery feel,,,,A,"The correct answer is 'A: Sour taste.' Acids are known to have a sour taste, which is a fundamental characteristic property of acids. This taste distinguishes acids from bases, which are more likely to have a bitter taste. The sour taste of acids is due to the presence of hydrogen ions in them. Therefore, when identifying an acid based on taste, the sour taste serves as a key indicator. Choices B, C, and D are incorrect. Bitter taste is associated with bases, not acids. While acids do react with bases (Choice C), this is not a characteristic property of acids but rather a chemical behavior. Slippery feel (Choice D) is a property of bases, not acids.",
HESI A2,Chemistry,HESI A2 Chemistry Practice Questions,What charge do Group VIIA elements have?,,-1,-2,0,1,,,,A,"Group VIIA elements, also known as halogens, have a tendency to gain one electron to achieve a stable electron configuration, resulting in a -1 charge. This is because they have seven valence electrons and need one more to complete their octet, making them highly reactive in forming -1 ions. Therefore, the correct answer is A. Choice B (-2) is incorrect because Group VIIA elements typically gain one electron, not two. Choice C (0) is incorrect as these elements tend to form -1 ions by gaining one electron. Choice D (1) is incorrect because Group VIIA elements gain electrons to form negative ions, not positive ones.",
HESI A2,Chemistry,HESI A2 Chemistry Practice Questions,What are the three types of radiation?,,"Alpha, beta, gamma","Alpha, beta, delta","Gamma, delta, epsilon","Beta, gamma, epsilon",,,,A,"The correct answer is Alpha, beta, gamma. Alpha radiation consists of helium nuclei, beta radiation comprises electrons or positrons, and gamma radiation is high-energy electromagnetic radiation. Choice B, delta, is incorrect as delta is not a type of radiation. Choice C, gamma, delta, epsilon, and Choice D, beta, gamma, epsilon, are incorrect as they do not include the three standard types of radiation.",
HESI A2,Chemistry,HESI A2 Chemistry Practice Questions,What does the mass of one mole of a substance represent?,,Atomic mass,Mass number,Molecular weight,Molar mass,,,,D,"The mass of one mole of a substance is represented by its molar mass. Molar mass is the mass of one mole of a substance and is expressed in grams per mole. It is calculated by summing the atomic masses of all atoms in a molecule. Therefore, the correct answer is D - 'Molar mass'. Choice A, 'Atomic mass', refers to the average mass of an atom of an element. Choice B, 'Mass number', is the total number of protons and neutrons in an atom's nucleus. Choice C, 'Molecular weight', is the average mass of a molecule relative to 1/12 of the mass of an atom of carbon-12.",
HESI A2,Chemistry,HESI A2 Chemistry Practice Questions,Which law states that matter can neither be created nor destroyed during a chemical reaction?,,Law of Conservation of Energy,Law of Conservation of Mass,Law of Constant Composition,Law of Multiple Proportions,,,,B,"The correct answer is B, the Law of Conservation of Mass. This law, formulated by Antoine Lavoisier, states that matter cannot be created or destroyed in a chemical reaction. It is a fundamental principle in chemistry that explains the preservation of mass during chemical reactions, indicating that the total mass of the reactants is equal to the total mass of the products. The other choices are incorrect because: 
A: The Law of Conservation of Energy states that energy cannot be created or destroyed, not matter. 
C: The Law of Constant Composition refers to compounds having the same composition by mass regardless of their source or how they were prepared, not about the conservation of matter in reactions. 
D: The Law of Multiple Proportions describes the ratios in which elements combine to form compounds, not the conservation of mass.",
HESI A2,Chemistry,HESI A2 Chemistry Practice Questions,The volume of a gas is directly proportional to its absolute temperature at constant pressure. This is a statement of:,,Combined Gas Law,Boyle's Law,Charles' Law,The Ideal Gas Law,,,,C,"Charles' Law states that the volume of a gas is directly proportional to its absolute temperature at constant pressure. This means that as the temperature of a gas increases, its volume also increases proportionally, and vice versa. This relationship between temperature and volume is a key feature of Charles' Law. The Combined Gas Law involves the relationships between pressure, volume, and temperature of a gas. Boyle's Law describes the inverse relationship between the pressure and volume of a gas at constant temperature. The Ideal Gas Law combines Boyle's Law, Charles' Law, and Avogadro's Law into a single expression. Therefore, the correct answer is Charles' Law, as it specifically describes the direct relationship between the temperature and volume of a gas.",
HESI A2,Chemistry,HESI A2 Chemistry Practice Questions,What is the name of the negatively charged subatomic particles?,,Protons,Neutrons,Electrons,Isotopes,,,,C,"The correct answer is C: Electrons. Electrons are the negatively charged subatomic particles. They are found outside the atomic nucleus and carry a negative charge. Protons are positively charged particles found in the nucleus, neutrons have no charge, and isotopes are atoms of the same element with different numbers of neutrons, not subatomic particles.",
HESI A2,Chemistry,HESI A2 Chemistry Practice Questions,What type of starch is glycogen?,,Plant starch,Animal starch,Glucose,Cellulose,,,,B,"Glycogen is classified as animal starch, not plant starch. It is the storage form of glucose in animals, primarily found in the liver and muscles. Choice A (Plant starch) is incorrect because glycogen is not derived from plants. Choice C (Glucose) is incorrect as glucose is a monosaccharide and not a type of starch. Choice D (Cellulose) is incorrect as cellulose is a structural polysaccharide found in plant cell walls, not the same as glycogen.",
HESI A2,Chemistry,HESI A2 Chemistry Practice Questions,What is a balanced equation?,,A description where reactants and products are not equal,An equation where the number of each type of atom is the same on both sides,A chemical formula showing only reactants,An equation without coefficients,,,,B,"A balanced equation is one where the number of each type of atom is the same on both sides, fulfilling the law of conservation of mass. This principle ensures that the total number of atoms of each element is equal in both reactants and products, signifying that no atoms are created or destroyed, but rather rearranged. Choice A is incorrect because a balanced equation has equal numbers of atoms in the reactants and products. Choice C is incorrect as a balanced equation includes both reactants and products. Choice D is incorrect because coefficients are essential in balancing equations by adjusting the number of atoms present.",
HESI A2,Chemistry,HESI A2 Chemistry Practice Questions,What effect does increasing the surface area of a reactant have?,,Decreases the reaction rate,Has no effect,Increases the reaction rate,Stops the reaction,,,,C,"Increasing the surface area of a reactant leads to more particles being exposed to the reaction, which in turn increases the reaction rate. This is because a larger surface area provides more sites for collisions between reacting particles, resulting in a higher frequency of successful collisions and thus accelerating the reaction. Choice A, 'Decreases the reaction rate,' is incorrect because increasing surface area actually accelerates the reaction. Choice B, 'Has no effect,' is incorrect as increasing surface area does have a significant effect on the reaction rate. Choice D, 'Stops the reaction,' is incorrect as increasing surface area does not stop the reaction but rather enhances it.",
HESI A2,Chemistry,HESI A2 Chemistry Practice Questions,How many neutrons are in an atom of helium-4?,,2,3,4,6,,,,A,"The atomic number of helium is 2, indicating it has 2 protons. Helium-4, the most common isotope of helium, has 2 neutrons in addition to its 2 protons. Therefore, the correct answer is 2 neutrons in an atom of helium-4. Choice B, C, and D are incorrect as they do not match the correct composition of helium-4, which consists of 2 protons and 2 neutrons.",
HESI A2,Chemistry,HESI A2 Chemistry Practice Questions,Which branch of chemistry deals with the quantities and numeric relationships between compounds in a chemical reaction?,,Stoichiometry,Molecular chemistry,Atomic chemistry,Thermodynamics,,,,A,"Stoichiometry is the branch of chemistry that deals with the quantitative relationships between reactants and products in chemical reactions. It involves the calculation of quantities of substances consumed and produced in a chemical reaction based on the balanced chemical equation. 

Choice B, 'Molecular chemistry,' is incorrect as it focuses on the structure, properties, and reactions of molecules. Choice C, 'Atomic chemistry,' is incorrect as it primarily deals with the study of atoms and their interactions. Choice D, 'Thermodynamics,' is incorrect as it pertains to the study of energy and heat transfer in chemical and physical processes.",
HESI A2,Chemistry,HESI A2 Chemistry Practice Questions,What does the sum of protons and neutrons in an element represent?,,Atomic number,Mass number,Atomic mass,Neutron number,,,,B,"The sum of protons and neutrons in an element is known as the mass number. The mass number is an important concept in chemistry as it represents the total number of nucleons (protons and neutrons) in an atom's nucleus. It is different from the atomic number, which represents the number of protons in an atom. The atomic mass is the average mass of an element's isotopes, taking into account the abundance of each isotope. Neutron number, on the other hand, specifically refers to the number of neutrons in an atom's nucleus. Therefore, the correct answer is B, mass number.",
HESI A2,Chemistry,HESI A2 Chemistry Practice Questions,"What is a mathematical function that gives the amplitude of a wave as a function of position (and sometimes, as a function of time and/or electron spin)?",,Wavelength,Frequency,Wavenumber,Wavefunction,,,,D,"The correct answer is D, Wavefunction. The wavefunction is a mathematical function that gives the amplitude of a wave as a function of position (and sometimes, as a function of time and/or electron spin). It is commonly used in quantum mechanics to describe the behavior of particles, particularly electrons, in atomic and molecular systems. The wavefunction provides information about the probability of finding a particle in a particular state or position. Wavelength (Choice A), Frequency (Choice B), and Wavenumber (Choice C) are properties of waves, but they do not directly represent the mathematical function that describes the wave's behavior as the wavefunction does.",
HESI A2,Chemistry,HESI A2 Chemistry Practice Questions,What can stop the penetration of gamma radiation?,,Aluminum foil,Glass,Several feet of concrete,Piece of paper,,,,C,"Gamma radiation is highly penetrative and requires dense materials to block it effectively. While aluminum foil and glass are not sufficient to stop gamma radiation, several feet of concrete is needed due to its high density and ability to absorb gamma radiation effectively. A piece of paper is too thin and lacks the density required to block gamma radiation, making it an ineffective shield.",
HESI A2,Chemistry,HESI A2 Chemistry Practice Questions,What is an alloy in which another metal is dissolved in mercury (Hg) called?,,Electrum,Amalgam,Solder,Bronze,,,,B,"An amalgam is a type of alloy where another metal is dissolved in mercury (Hg). This process forms a unique mixture that has various applications in dentistry, chemistry, and other fields. Electrum is a natural alloy of gold and silver, solder is a metal alloy used to join other metals together, and bronze is a copper-tin alloy. Therefore, the correct answer is B - Amalgam.",
HESI A2,Chemistry,HESI A2 Chemistry Practice Questions,Why does the diffusion rate increase as a substance is heated?,,The kinetic energy of particles increases.,The space between particles increases.,The density of particles decreases.,The size of particles increases.,,,,A,"The correct answer is A. When a substance is heated, the kinetic energy of particles increases, causing them to move faster. This increased movement allows the particles to spread out more rapidly, leading to a higher diffusion rate. Choice B is incorrect because heating does not directly affect the space between particles. Choice C is incorrect because heating does not necessarily lead to a decrease in the density of particles. Choice D is incorrect because the size of particles does not necessarily increase when a substance is heated. Therefore, the correct explanation for the increase in diffusion rate is the rise in kinetic energy of particles.",
HESI A2,Chemistry,HESI A2 Chemistry Practice Questions,What is the charge of a beta particle?,,-1,1,2,No charge,,,,A,"A beta particle has a charge of -1. Beta particles are high-energy, high-speed electrons emitted during radioactive decay processes. Since electrons carry a charge of -1, beta particles also carry a charge of -1. This negative charge indicates that beta particles are negatively charged. Option B is incorrect as it suggests a positive charge, which is not the case for beta particles. Option C is incorrect as it indicates a higher positive charge, which is not true for beta particles. Option D is incorrect as beta particles do have a charge, which is negative.",
HESI A2,Chemistry,HESI A2 Chemistry Practice Questions,How many amino acids are essential for human life?,,22,20,18,24,,,,B,There are 20 essential amino acids required for human life. These amino acids cannot be synthesized by the body and must be obtained through the diet. They play crucial roles in various physiological functions and are necessary for protein synthesis and overall health. Choice A is incorrect because there are not 22 essential amino acids. Choice C is incorrect as there are more than 18 essential amino acids. Choice D is incorrect as there are not 24 essential amino acids for human life.,
HESI A2,Chemistry,HESI A2 Chemistry Practice Questions,What term is used to describe the emission of particles from an unstable nucleus?,,Radioactivity,Radiation,Decay,Fusion,,,,A,"Radioactivity is the term used to describe the emission of particles from an unstable nucleus. When a nucleus is unstable, it undergoes radioactive decay by emitting particles such as alpha or beta particles. This process releases energy and transforms the unstable nucleus into a more stable configuration. Choice B, 'Radiation,' is a broad term that encompasses various forms of energy emitted from a source; it is not specific to the emission from an unstable nucleus. Choice C, 'Decay,' is closely related but doesn't specifically indicate the emission of particles from an unstable nucleus. Choice D, 'Fusion,' refers to the process of combining nuclei to form a heavier nucleus, not the emission of particles from an unstable nucleus.",
